node_index,node_name,domain,op_type,layer,operator_category,projection_class,K,N,dtype,weight_initializer,source_weight_bytes,activation_bytes,output_bytes,reuse,external_data_file,external_data_offset,estimated_memory_address,candidate_cluster,candidate_channel,candidate_bundle,evidence_type
833,/model/layers.2/self_attn/k_norm/Mul_1,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
834,/model/layers.2/self_attn/Mul,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
835,/model/layers.2/self_attn/Shape_2,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
836,/model/layers.2/self_attn/Constant_8,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
837,/model/layers.2/self_attn/Gather_2,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
838,/model/layers.2/self_attn/Constant_9,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
839,/model/layers.2/self_attn/Div,,Div,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
840,/model/layers.2/self_attn/Cast,,Cast,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
841,/model/layers.2/self_attn/Cast_1,,Cast,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
842,/model/layers.2/self_attn/Constant_10,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
843,/model/layers.2/self_attn/Constant_11,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
844,/model/layers.2/self_attn/Constant_12,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
845,/model/layers.2/self_attn/Unsqueeze_6,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
846,/model/layers.2/self_attn/Constant_13,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
847,/model/layers.2/self_attn/Slice,,Slice,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
848,/model/layers.2/self_attn/Constant_14,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
849,/model/layers.2/self_attn/Constant_15,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
850,/model/layers.2/self_attn/Unsqueeze_7,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
851,/model/layers.2/self_attn/Constant_16,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
852,/model/layers.2/self_attn/Constant_17,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
853,/model/layers.2/self_attn/Slice_1,,Slice,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
854,/model/layers.2/self_attn/Neg,,Neg,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
855,/model/layers.2/self_attn/Concat_3,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
856,/model/layers.2/self_attn/Mul_1,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
857,/model/layers.2/self_attn/Add,,Add,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
858,/model/layers.2/self_attn/Mul_2,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
859,/model/layers.2/self_attn/Shape_3,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
860,/model/layers.2/self_attn/Constant_18,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
861,/model/layers.2/self_attn/Gather_3,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
862,/model/layers.2/self_attn/Constant_19,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
863,/model/layers.2/self_attn/Div_1,,Div,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
864,/model/layers.2/self_attn/Cast_2,,Cast,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
865,/model/layers.2/self_attn/Cast_3,,Cast,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
866,/model/layers.2/self_attn/Constant_20,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
867,/model/layers.2/self_attn/Constant_21,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
868,/model/layers.2/self_attn/Constant_22,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
869,/model/layers.2/self_attn/Unsqueeze_8,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
870,/model/layers.2/self_attn/Constant_23,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
871,/model/layers.2/self_attn/Slice_2,,Slice,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
872,/model/layers.2/self_attn/Constant_24,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
873,/model/layers.2/self_attn/Constant_25,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
874,/model/layers.2/self_attn/Unsqueeze_9,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
875,/model/layers.2/self_attn/Constant_26,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
876,/model/layers.2/self_attn/Constant_27,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
877,/model/layers.2/self_attn/Slice_3,,Slice,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
878,/model/layers.2/self_attn/Neg_1,,Neg,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
879,/model/layers.2/self_attn/Concat_4,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
880,/model/layers.2/self_attn/Mul_3,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
881,/model/layers.2/self_attn/Add_1,,Add,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
882,/model/layers.2/self_attn/Concat_5,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
883,/model/layers.2/self_attn/Concat_6,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
884,/model/layers.2/self_attn/Shape_4,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
885,/model/layers.2/self_attn/Constant_28,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
886,/model/layers.2/self_attn/Gather_4,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
887,/model/layers.2/self_attn/Shape_5,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
888,/model/layers.2/self_attn/Constant_29,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
889,/model/layers.2/self_attn/Gather_5,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
890,/model/layers.2/self_attn/Shape_6,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
891,/model/layers.2/self_attn/Constant_30,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
892,/model/layers.2/self_attn/Gather_6,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
893,/model/layers.2/self_attn/Shape_7,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
894,/model/layers.2/self_attn/Constant_31,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
895,/model/layers.2/self_attn/Gather_7,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
896,/model/layers.2/self_attn/Constant_32,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
897,/model/layers.2/self_attn/Unsqueeze_10,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
898,/model/layers.2/self_attn/Constant_33,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
899,/model/layers.2/self_attn/Unsqueeze_11,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
900,/model/layers.2/self_attn/Constant_34,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
901,/model/layers.2/self_attn/Unsqueeze_12,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
902,/model/layers.2/self_attn/Constant_35,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
903,/model/layers.2/self_attn/Constant_36,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
904,/model/layers.2/self_attn/Unsqueeze_13,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
905,/model/layers.2/self_attn/Constant_37,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
906,/model/layers.2/self_attn/Unsqueeze_14,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
907,/model/layers.2/self_attn/Concat_7,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
908,/model/layers.2/self_attn/Constant_38,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
909,/model/layers.2/self_attn/Reshape_3,,Reshape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
910,/model/layers.2/self_attn/Shape_8,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
911,/model/layers.2/self_attn/ConstantOfShape,,ConstantOfShape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
912,/model/layers.2/self_attn/Constant_39,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
913,/model/layers.2/self_attn/Mul_4,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
914,/model/layers.2/self_attn/Equal,,Equal,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
915,/model/layers.2/self_attn/Where,,Where,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
916,/model/layers.2/self_attn/Expand,,Expand,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
917,/model/layers.2/self_attn/Constant_40,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
918,/model/layers.2/self_attn/Mul_5,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
919,Constant_3657,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
920,/model/layers.2/self_attn/Unsqueeze_15,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
921,Constant_3659,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
922,/model/layers.2/self_attn/Unsqueeze_16,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
923,Constant_3661,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
924,/model/layers.2/self_attn/Unsqueeze_17,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
925,Constant_3663,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
926,/model/layers.2/self_attn/Unsqueeze_18,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
927,/model/layers.2/self_attn/Concat_8,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
928,/model/layers.2/self_attn/Reshape_4,,Reshape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
929,/model/layers.2/self_attn/Shape_9,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
930,/model/layers.2/self_attn/Constant_41,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
931,/model/layers.2/self_attn/Gather_8,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
932,/model/layers.2/self_attn/Shape_10,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
933,/model/layers.2/self_attn/Constant_42,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
934,/model/layers.2/self_attn/Gather_9,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
935,/model/layers.2/self_attn/Shape_11,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
936,/model/layers.2/self_attn/Constant_43,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
937,/model/layers.2/self_attn/Gather_10,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
938,/model/layers.2/self_attn/Shape_12,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
939,/model/layers.2/self_attn/Constant_44,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
940,/model/layers.2/self_attn/Gather_11,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
941,/model/layers.2/self_attn/Constant_45,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
942,/model/layers.2/self_attn/Unsqueeze_19,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
943,/model/layers.2/self_attn/Constant_46,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
944,/model/layers.2/self_attn/Unsqueeze_20,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
945,/model/layers.2/self_attn/Constant_47,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
946,/model/layers.2/self_attn/Unsqueeze_21,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
947,/model/layers.2/self_attn/Constant_48,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
948,/model/layers.2/self_attn/Constant_49,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
949,/model/layers.2/self_attn/Unsqueeze_22,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
950,/model/layers.2/self_attn/Constant_50,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
951,/model/layers.2/self_attn/Unsqueeze_23,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
952,/model/layers.2/self_attn/Concat_9,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
953,/model/layers.2/self_attn/Constant_51,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
954,/model/layers.2/self_attn/Reshape_5,,Reshape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
955,/model/layers.2/self_attn/Shape_13,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
956,/model/layers.2/self_attn/ConstantOfShape_1,,ConstantOfShape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
957,/model/layers.2/self_attn/Constant_52,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
958,/model/layers.2/self_attn/Mul_6,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
959,/model/layers.2/self_attn/Equal_1,,Equal,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
960,/model/layers.2/self_attn/Where_1,,Where,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
961,/model/layers.2/self_attn/Expand_1,,Expand,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
962,/model/layers.2/self_attn/Constant_53,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
963,/model/layers.2/self_attn/Mul_7,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
964,Constant_3702,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
965,/model/layers.2/self_attn/Unsqueeze_24,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
966,Constant_3704,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
967,/model/layers.2/self_attn/Unsqueeze_25,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
968,Constant_3706,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
969,/model/layers.2/self_attn/Unsqueeze_26,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
970,Constant_3708,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
971,/model/layers.2/self_attn/Unsqueeze_27,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
972,/model/layers.2/self_attn/Concat_10,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
973,/model/layers.2/self_attn/Reshape_6,,Reshape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
974,/model/layers.2/self_attn/Shape_14,,Shape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
975,/model/layers.2/self_attn/Constant_54,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
976,/model/layers.2/self_attn/Gather_12,,Gather,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
977,/model/layers.2/self_attn/Constant_55,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
978,/model/layers.2/self_attn/Constant_56,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
979,/model/layers.2/self_attn/Constant_57,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
980,/model/layers.2/self_attn/Unsqueeze_28,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
981,/model/layers.2/self_attn/Constant_58,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
982,/model/layers.2/self_attn/Slice_4,,Slice,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
983,/model/layers.2/self_attn/Transpose_3,,Transpose,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
984,/model/layers.2/self_attn/Constant_59,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
985,/model/layers.2/self_attn/Mul_8,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
986,/model/layers.2/self_attn/Constant_60,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
987,/model/layers.2/self_attn/Mul_9,,Mul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
988,/model/layers.2/self_attn/MatMul,,MatMul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
989,/model/layers.2/self_attn/Constant_61,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
990,/model/layers.2/self_attn/Constant_62,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
991,/model/layers.2/self_attn/Where_2,,Where,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
992,/model/layers.2/self_attn/Add_2,,Add,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
993,/model/layers.2/self_attn/Softmax,,Softmax,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
994,/model/layers.2/self_attn/IsNaN,,IsNaN,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
995,/model/layers.2/self_attn/Constant_63,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
996,/model/layers.2/self_attn/Where_3,,Where,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
997,/model/layers.2/self_attn/MatMul_1,,MatMul,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
998,/model/layers.2/self_attn/Transpose_4,,Transpose,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
999,Constant_3737,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
1000,/model/layers.2/self_attn/Unsqueeze_29,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
1001,Constant_3739,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
1002,/model/layers.2/self_attn/Unsqueeze_30,,Unsqueeze,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
1003,/model/layers.2/self_attn/Constant_64,,Constant,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
1004,/model/layers.2/self_attn/Concat_11,,Concat,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
1005,/model/layers.2/self_attn/Reshape_7,,Reshape,2,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
1006,/model/layers.2/self_attn/o_proj/MatMul,,MatMul,2,attention_projection,o_proj,1024,1152,float,onnx::MatMul_9715,4718592,4096,4608,once_per_decode_token,model.onnx_data,1429780992,1429780992,3,0,0,graph-derived
1007,/model/layers.2/post_attention_layernorm/Cast,,Cast,2,other,,,,,,,,,,,,,,,,graph-derived
1008,/model/layers.2/post_attention_layernorm/Constant,,Constant,2,other,,,,,,,,,,,,,,,,graph-derived
1009,/model/layers.2/post_attention_layernorm/Pow,,Pow,2,other,,,,,,,,,,,,,,,,graph-derived
1010,/model/layers.2/post_attention_layernorm/ReduceMean,,ReduceMean,2,other,,,,,,,,,,,,,,,,graph-derived
1011,/model/layers.2/post_attention_layernorm/Constant_1,,Constant,2,other,,,,,,,,,,,,,,,,graph-derived
1012,/model/layers.2/post_attention_layernorm/Add,,Add,2,other,,,,,,,,,,,,,,,,graph-derived
1013,/model/layers.2/post_attention_layernorm/Sqrt,,Sqrt,2,other,,,,,,,,,,,,,,,,graph-derived
1014,/model/layers.2/post_attention_layernorm/Constant_2,,Constant,2,other,,,,,,,,,,,,,,,,graph-derived
1015,/model/layers.2/post_attention_layernorm/Div,,Div,2,other,,,,,,,,,,,,,,,,graph-derived
1016,/model/layers.2/post_attention_layernorm/Mul,,Mul,2,other,,,,,,,,,,,,,,,,graph-derived
1017,/model/layers.2/post_attention_layernorm/Mul_1,,Mul,2,other,,,,,,,,,,,,,,,,graph-derived
1018,/model/layers.2/Add,,Add,2,other,,,,,,,,,,,,,,,,graph-derived
1019,/model/layers.2/pre_feedforward_layernorm/Cast,,Cast,2,other,,,,,,,,,,,,,,,,graph-derived
1020,/model/layers.2/pre_feedforward_layernorm/Constant,,Constant,2,other,,,,,,,,,,,,,,,,graph-derived
1021,/model/layers.2/pre_feedforward_layernorm/Pow,,Pow,2,other,,,,,,,,,,,,,,,,graph-derived
1022,/model/layers.2/pre_feedforward_layernorm/ReduceMean,,ReduceMean,2,other,,,,,,,,,,,,,,,,graph-derived
1023,/model/layers.2/pre_feedforward_layernorm/Constant_1,,Constant,2,other,,,,,,,,,,,,,,,,graph-derived
1024,/model/layers.2/pre_feedforward_layernorm/Add,,Add,2,other,,,,,,,,,,,,,,,,graph-derived
1025,/model/layers.2/pre_feedforward_layernorm/Sqrt,,Sqrt,2,other,,,,,,,,,,,,,,,,graph-derived
1026,/model/layers.2/pre_feedforward_layernorm/Constant_2,,Constant,2,other,,,,,,,,,,,,,,,,graph-derived
1027,/model/layers.2/pre_feedforward_layernorm/Div,,Div,2,other,,,,,,,,,,,,,,,,graph-derived
1028,/model/layers.2/pre_feedforward_layernorm/Mul,,Mul,2,other,,,,,,,,,,,,,,,,graph-derived
1029,/model/layers.2/pre_feedforward_layernorm/Mul_1,,Mul,2,other,,,,,,,,,,,,,,,,graph-derived
1030,/model/layers.2/mlp/gate_proj/MatMul,,MatMul,2,mlp_projection,gate_proj,1152,6912,float,onnx::MatMul_9720,31850496,4608,27648,once_per_decode_token,model.onnx_data,1434508800,1434508800,0,2,2,graph-derived
1031,/model/layers.2/mlp/act_fn/Mul,,Mul,2,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
1032,/model/layers.2/mlp/act_fn/Mul_1,,Mul,2,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
1033,/model/layers.2/mlp/act_fn/Constant,,Constant,2,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
