schema_version,evidence_type,scheduler,workload,seed,process_repetition,clusters,channels,bundles,link_width_bits,service_overlap_mode,jobs,ledger_sha256,completed_jobs,total_completion_cycles,throughput_jobs_per_kcycle,mean_tile_latency_cycles,p50_tile_latency_cycles,p95_tile_latency_cycles,p99_tile_latency_cycles,cluster_utilization_mean,cluster_compute_utilization_mean,cluster_reservation_occupancy_mean,cluster_idle_cycles,cluster_compute_idle_cycles,queue_wait_mean_cycles,max_queue_depth,queue_imbalance,ingress_backlog_final,steal_attempts,successful_steals,steal_success_rate,remote_weight_bytes,activation_retransmission_bytes,partial_sum_traffic_bytes,link_bundle_utilization_mean,ddr_channel_utilization_mean,request_serializer_wait,request_credit_wait,request_cdc_wait,outstanding_table_full_wait,response_serializer_wait,response_cdc_wait,consumer_fifo_full_wait,bundle_contention_wait,memory_command_wait,central_queue_control_cycles,oracle_resource_lower_bound_cycles,oracle_schedule_kind,starvation_ratio,completion_reordered,timed_out,correctness,input_job_id_count,completed_job_id_count,duplicate_completion_count,subset
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,31,2,4,2,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,180800,5.530973451327434,89929.756,88431.5,170639.9,177989.31,0.06694690265486725,0.06694690265486725,0.998133296460177,1350,674784,89207.906,248,1,0,20,4,0.2,8192,512,256,0.292820796460177,0.5355752212389381,210768,108,1000,0,3000,1000,0,108,478560,0,96832,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,0,4,2,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,180672,5.534891958908962,89666.094,88556.5,170279.35,177516.66,0.06664009918526391,0.06664009918526391,0.9978662991498406,1542,674528,88944.948,248,0,0,23,7,0.30434782608695654,20480,1280,448,0.291522759475735,0.5331207934821112,209680,918,1000,0,3000,1000,0,918,479222,0,96320,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,1,4,2,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,180672,5.534891958908962,89666.094,88556.5,170279.35,177516.66,0.06664009918526391,0.06664009918526391,0.9978662991498406,1542,674528,88944.948,248,0,0,23,7,0.30434782608695654,20480,1280,448,0.291522759475735,0.5331207934821112,209680,918,1000,0,3000,1000,0,918,479222,0,96320,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,2,4,2,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,180672,5.534891958908962,89666.094,88556.5,170279.35,177516.66,0.06664009918526391,0.06664009918526391,0.9978662991498406,1542,674528,88944.948,248,0,0,23,7,0.30434782608695654,20480,1280,448,0.291522759475735,0.5331207934821112,209680,918,1000,0,3000,1000,0,918,479222,0,96320,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,19,0,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.35,83776.5,159758.05,166364.1,0.07008506616257089,0.07008506616257089,0.9976754489603025,1574,629664,83412.804,248,1,0,25,9,0.36,20480,1280,576,0.3067225897920605,0.28034026465028355,206688,386,1000,0,3000,1000,0,386,436356,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,19,1,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.35,83776.5,159758.05,166364.1,0.07008506616257089,0.07008506616257089,0.9976754489603025,1574,629664,83412.804,248,1,0,25,9,0.36,20480,1280,576,0.3067225897920605,0.28034026465028355,206688,386,1000,0,3000,1000,0,386,436356,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,19,2,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.35,83776.5,159758.05,166364.1,0.07008506616257089,0.07008506616257089,0.9976754489603025,1574,629664,83412.804,248,1,0,25,9,0.36,20480,1280,576,0.3067225897920605,0.28034026465028355,206688,386,1000,0,3000,1000,0,386,436356,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,23,0,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170816,5.854252529037092,84619.722,84598.5,159940.25,167749.99,0.07043836642937429,0.07043836642937429,0.9978836877107531,1446,635136,83937.904,248,0,0,20,4,0.2,10240,640,256,0.3081444361183964,0.2817534657174972,209544,182,1000,0,3000,1000,0,182,439112,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,23,1,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170816,5.854252529037092,84619.722,84598.5,159940.25,167749.99,0.07043836642937429,0.07043836642937429,0.9978836877107531,1446,635136,83937.904,248,0,0,20,4,0.2,10240,640,256,0.3081444361183964,0.2817534657174972,209544,182,1000,0,3000,1000,0,182,439112,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,23,2,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170816,5.854252529037092,84619.722,84598.5,159940.25,167749.99,0.07043836642937429,0.07043836642937429,0.9978836877107531,1446,635136,83937.904,248,0,0,20,4,0.2,10240,640,256,0.3081444361183964,0.2817534657174972,209544,182,1000,0,3000,1000,0,182,439112,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,29,0,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.448,82621.5,158348.3,165320.91999999998,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82423.942,248,2,0,21,5,0.23809523809523808,16384,1024,320,0.3129628750474744,0.28617546524876564,209952,464,1000,0,3000,1000,0,464,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,29,1,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.448,82621.5,158348.3,165320.91999999998,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82423.942,248,2,0,21,5,0.23809523809523808,16384,1024,320,0.3129628750474744,0.28617546524876564,209952,464,1000,0,3000,1000,0,464,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,29,2,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.448,82621.5,158348.3,165320.91999999998,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82423.942,248,2,0,21,5,0.23809523809523808,16384,1024,320,0.3129628750474744,0.28617546524876564,209952,464,1000,0,3000,1000,0,464,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,31,0,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.52,84472.5,163609.05,170441.86000000002,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.142,248,1,0,20,4,0.2,8192,512,256,0.3054158205648883,0.2793058888683773,210768,282,1000,0,3000,1000,0,282,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,31,1,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.52,84472.5,163609.05,170441.86000000002,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.142,248,1,0,20,4,0.2,8192,512,256,0.3054158205648883,0.2793058888683773,210768,282,1000,0,3000,1000,0,282,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,31,2,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.52,84472.5,163609.05,170441.86000000002,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.142,248,1,0,20,4,0.2,8192,512,256,0.3054158205648883,0.2793058888683773,210768,282,1000,0,3000,1000,0,282,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,0,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.586,85540.5,163459.15,170812.47,0.06934205676373019,0.06934205676373019,0.9977797871360118,1542,646368,85704.6,248,0,0,22,6,0.2727272727272727,18432,1152,384,0.30334270180611866,0.27736822705492076,209680,1354,1000,0,3000,1000,0,1354,450424,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,1,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.586,85540.5,163459.15,170812.47,0.06934205676373019,0.06934205676373019,0.9977797871360118,1542,646368,85704.6,248,0,0,22,6,0.2727272727272727,18432,1152,384,0.30334270180611866,0.27736822705492076,209680,1354,1000,0,3000,1000,0,1354,450424,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,2,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.586,85540.5,163459.15,170812.47,0.06934205676373019,0.06934205676373019,0.9977797871360118,1542,646368,85704.6,248,0,0,22,6,0.2727272727272727,18432,1152,384,0.30334270180611866,0.27736822705492076,209680,1354,1000,0,3000,1000,0,1354,450424,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,19,0,4,1,4,128,full,1000,1984ffe0a1e61004a2a339824b9f04e6d49d81d09dcb776fa506190aa50f48f6,1000,557952,1.7922688690066528,263502.034,259552.5,517088.85,546128.65,0.061023170451938516,0.061023170451938516,0.9971265449357651,6413,2095616,261276.639,649,546,0,440,413,0.9386363636363636,2756608,98048,40960,0.256201250286763,0.9763707272310163,570792,803582,1000,0,5640,1000,0,803582,1193589,0,544768,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,19,1,4,1,4,128,full,1000,1984ffe0a1e61004a2a339824b9f04e6d49d81d09dcb776fa506190aa50f48f6,1000,557952,1.7922688690066528,263502.034,259552.5,517088.85,546128.65,0.061023170451938516,0.061023170451938516,0.9971265449357651,6413,2095616,261276.639,649,546,0,440,413,0.9386363636363636,2756608,98048,40960,0.256201250286763,0.9763707272310163,570792,803582,1000,0,5640,1000,0,803582,1193589,0,544768,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,19,2,4,1,4,128,full,1000,1984ffe0a1e61004a2a339824b9f04e6d49d81d09dcb776fa506190aa50f48f6,1000,557952,1.7922688690066528,263502.034,259552.5,517088.85,546128.65,0.061023170451938516,0.061023170451938516,0.9971265449357651,6413,2095616,261276.639,649,546,0,440,413,0.9386363636363636,2756608,98048,40960,0.256201250286763,0.9763707272310163,570792,803582,1000,0,5640,1000,0,803582,1193589,0,544768,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,23,0,4,1,4,128,full,1000,3f6ad95d5a5f176963441f5e051f6a42a4959572e6f2b6055b75a8499e59a920,1000,576238,1.7353940559282797,278940.454,270500.0,536538.45,564418.59,0.06093315609175375,0.06093315609175375,0.9972060155699555,6440,2164504,276641.942,669,565,0,487,433,0.8891170431211499,2965504,104448,43648,0.25568775401830496,0.97493049746806,588348,876028,1000,0,5652,1000,0,876028,1192082,0,561792,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,23,1,4,1,4,128,full,1000,3f6ad95d5a5f176963441f5e051f6a42a4959572e6f2b6055b75a8499e59a920,1000,576238,1.7353940559282797,278940.454,270500.0,536538.45,564418.59,0.06093315609175375,0.06093315609175375,0.9972060155699555,6440,2164504,276641.942,669,565,0,487,433,0.8891170431211499,2965504,104448,43648,0.25568775401830496,0.97493049746806,588348,876028,1000,0,5652,1000,0,876028,1192082,0,561792,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,23,2,4,1,4,128,full,1000,3f6ad95d5a5f176963441f5e051f6a42a4959572e6f2b6055b75a8499e59a920,1000,576238,1.7353940559282797,278940.454,270500.0,536538.45,564418.59,0.06093315609175375,0.06093315609175375,0.9972060155699555,6440,2164504,276641.942,669,565,0,487,433,0.8891170431211499,2965504,104448,43648,0.25568775401830496,0.97493049746806,588348,876028,1000,0,5652,1000,0,876028,1192082,0,561792,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,29,0,4,1,4,128,full,1000,bbdbf74448d48e01720473da997b4c303cda79ebd64dae971ddc6ed5945b902e,1000,578564,1.7284172537523939,276140.752,266379.0,540567.15,566755.58,0.060867942008144306,0.060867942008144306,0.9972306434551752,6409,2173392,273832.905,669,564,0,457,434,0.949671772428884,3047424,107264,43520,0.2554013039179762,0.9738870721303088,590064,902600,1000,0,5648,1000,0,902600,1198495,0,563456,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,29,1,4,1,4,128,full,1000,bbdbf74448d48e01720473da997b4c303cda79ebd64dae971ddc6ed5945b902e,1000,578564,1.7284172537523939,276140.752,266379.0,540567.15,566755.58,0.060867942008144306,0.060867942008144306,0.9972306434551752,6409,2173392,273832.905,669,564,0,457,434,0.949671772428884,3047424,107264,43520,0.2554013039179762,0.9738870721303088,590064,902600,1000,0,5648,1000,0,902600,1198495,0,563456,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,29,2,4,1,4,128,full,1000,bbdbf74448d48e01720473da997b4c303cda79ebd64dae971ddc6ed5945b902e,1000,578564,1.7284172537523939,276140.752,266379.0,540567.15,566755.58,0.060867942008144306,0.060867942008144306,0.9972306434551752,6409,2173392,273832.905,669,564,0,457,434,0.949671772428884,3047424,107264,43520,0.2554013039179762,0.9738870721303088,590064,902600,1000,0,5648,1000,0,902600,1198495,0,563456,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,31,0,4,1,4,128,full,1000,7057b74bc84954bf1e3b611378a302f3500e100858d568ce307bd11cd0c716e4,1000,563386,1.774981983932863,277852.316,279905.5,526235.15,551575.58,0.0610167806796761,0.0610167806796761,0.9971436102423561,6437,2116040,275605.209,651,542,0,466,415,0.8905579399141631,2560000,91904,41216,0.25613167526349606,0.9762684908748176,576204,786340,1000,0,5684,1000,0,786340,1217515,0,550016,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,31,1,4,1,4,128,full,1000,7057b74bc84954bf1e3b611378a302f3500e100858d568ce307bd11cd0c716e4,1000,563386,1.774981983932863,277852.316,279905.5,526235.15,551575.58,0.0610167806796761,0.0610167806796761,0.9971436102423561,6437,2116040,275605.209,651,542,0,466,415,0.8905579399141631,2560000,91904,41216,0.25613167526349606,0.9762684908748176,576204,786340,1000,0,5684,1000,0,786340,1217515,0,550016,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,31,2,4,1,4,128,full,1000,7057b74bc84954bf1e3b611378a302f3500e100858d568ce307bd11cd0c716e4,1000,563386,1.774981983932863,277852.316,279905.5,526235.15,551575.58,0.0610167806796761,0.0610167806796761,0.9971436102423561,6437,2116040,275605.209,651,542,0,466,415,0.8905579399141631,2560000,91904,41216,0.25613167526349606,0.9762684908748176,576204,786340,1000,0,5684,1000,0,786340,1217515,0,550016,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,43,0,4,1,4,128,full,1000,7b9de4841f4febde5ca28629bec21255bcb3fca3d3f49f86438b019f4b5b5601,1000,574770,1.7398263653287402,275375.304,268493.5,533791.65,562915.6399999999,0.060810411120970125,0.060810411120970125,0.9972023592045514,6432,2159272,273082.656,680,581,0,491,445,0.9063136456211812,3084288,108032,45312,0.2551925117873236,0.972966577935522,585708,919318,1000,0,5716,1000,0,919318,1200428,0,559232,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,43,1,4,1,4,128,full,1000,7b9de4841f4febde5ca28629bec21255bcb3fca3d3f49f86438b019f4b5b5601,1000,574770,1.7398263653287402,275375.304,268493.5,533791.65,562915.6399999999,0.060810411120970125,0.060810411120970125,0.9972023592045514,6432,2159272,273082.656,680,581,0,491,445,0.9063136456211812,3084288,108032,45312,0.2551925117873236,0.972966577935522,585708,919318,1000,0,5716,1000,0,919318,1200428,0,559232,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,43,2,4,1,4,128,full,1000,7b9de4841f4febde5ca28629bec21255bcb3fca3d3f49f86438b019f4b5b5601,1000,574770,1.7398263653287402,275375.304,268493.5,533791.65,562915.6399999999,0.060810411120970125,0.060810411120970125,0.9972023592045514,6432,2159272,273082.656,680,581,0,491,445,0.9063136456211812,3084288,108032,45312,0.2551925117873236,0.972966577935522,585708,919318,1000,0,5716,1000,0,919318,1200428,0,559232,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,19,0,4,2,4,128,full,1000,1984ffe0a1e61004a2a339824b9f04e6d49d81d09dcb776fa506190aa50f48f6,1000,454404,2.200684853126293,187200.135,158299.5,413540.85,442580.64999999997,0.07492891787924402,0.07492891787924402,0.9964717520092252,6413,1681424,185388.932,649,546,0,449,422,0.9398663697104677,2822144,100352,41856,0.3145834983846973,0.5994313430339522,570792,832316,1000,0,5640,1000,0,832316,408191,0,272384,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,19,1,4,2,4,128,full,1000,1984ffe0a1e61004a2a339824b9f04e6d49d81d09dcb776fa506190aa50f48f6,1000,454404,2.200684853126293,187200.135,158299.5,413540.85,442580.64999999997,0.07492891787924402,0.07492891787924402,0.9964717520092252,6413,1681424,185388.932,649,546,0,449,422,0.9398663697104677,2822144,100352,41856,0.3145834983846973,0.5994313430339522,570792,832316,1000,0,5640,1000,0,832316,408191,0,272384,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,19,2,4,2,4,128,full,1000,1984ffe0a1e61004a2a339824b9f04e6d49d81d09dcb776fa506190aa50f48f6,1000,454404,2.200684853126293,187200.135,158299.5,413540.85,442580.64999999997,0.07492891787924402,0.07492891787924402,0.9964717520092252,6413,1681424,185388.932,649,546,0,449,422,0.9398663697104677,2822144,100352,41856,0.3145834983846973,0.5994313430339522,570792,832316,1000,0,5640,1000,0,832316,408191,0,272384,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,23,0,4,2,4,128,full,1000,3f6ad95d5a5f176963441f5e051f6a42a4959572e6f2b6055b75a8499e59a920,1000,475730,2.102032665587623,201999.181,171325.0,436030.45,463910.58999999997,0.07380657095411262,0.07380657095411262,0.996615727408404,6440,1762472,200102.701,669,565,0,481,427,0.8877338877338877,2918400,102784,43072,0.3097071868496836,0.590452567632901,588348,871522,1000,0,5652,1000,0,871522,427339,0,280896,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,23,1,4,2,4,128,full,1000,3f6ad95d5a5f176963441f5e051f6a42a4959572e6f2b6055b75a8499e59a920,1000,475730,2.102032665587623,201999.181,171325.0,436030.45,463910.58999999997,0.07380657095411262,0.07380657095411262,0.996615727408404,6440,1762472,200102.701,669,565,0,481,427,0.8877338877338877,2918400,102784,43072,0.3097071868496836,0.590452567632901,588348,871522,1000,0,5652,1000,0,871522,427339,0,280896,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,23,2,4,2,4,128,full,1000,3f6ad95d5a5f176963441f5e051f6a42a4959572e6f2b6055b75a8499e59a920,1000,475730,2.102032665587623,201999.181,171325.0,436030.45,463910.58999999997,0.07380657095411262,0.07380657095411262,0.996615727408404,6440,1762472,200102.701,669,565,0,481,427,0.8877338877338877,2918400,102784,43072,0.3097071868496836,0.590452567632901,588348,871522,1000,0,5652,1000,0,871522,427339,0,280896,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,29,0,4,2,4,128,full,1000,bbdbf74448d48e01720473da997b4c303cda79ebd64dae971ddc6ed5945b902e,1000,485694,2.058909519162271,204985.76,173414.5,447697.14999999997,473885.58,0.07250655762681853,0.07250655762681853,0.9967011122229222,6409,1801912,203049.393,668,563,0,457,434,0.949671772428884,3047424,107264,43520,0.30423682400853214,0.5800524610145482,590064,907820,1000,0,5648,1000,0,907820,436179,0,281728,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,29,1,4,2,4,128,full,1000,bbdbf74448d48e01720473da997b4c303cda79ebd64dae971ddc6ed5945b902e,1000,485694,2.058909519162271,204985.76,173414.5,447697.14999999997,473885.58,0.07250655762681853,0.07250655762681853,0.9967011122229222,6409,1801912,203049.393,668,563,0,457,434,0.949671772428884,3047424,107264,43520,0.30423682400853214,0.5800524610145482,590064,907820,1000,0,5648,1000,0,907820,436179,0,281728,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,29,2,4,2,4,128,full,1000,bbdbf74448d48e01720473da997b4c303cda79ebd64dae971ddc6ed5945b902e,1000,485694,2.058909519162271,204985.76,173414.5,447697.14999999997,473885.58,0.07250655762681853,0.07250655762681853,0.9967011122229222,6409,1801912,203049.393,668,563,0,457,434,0.949671772428884,3047424,107264,43520,0.30423682400853214,0.5800524610145482,590064,907820,1000,0,5648,1000,0,907820,436179,0,281728,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,31,0,4,2,4,128,full,1000,7057b74bc84954bf1e3b611378a302f3500e100858d568ce307bd11cd0c716e4,1000,447268,2.2357959880876788,190915.679,164891.0,410117.14999999997,435457.58,0.07685772288650206,0.07685772288650206,0.9964020453061699,6437,1651568,189133.044,651,542,0,460,409,0.8891304347826087,2533376,90752,40768,0.3226275968770402,0.6148617830920164,576204,782942,1000,0,5684,1000,0,782942,434015,0,275008,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,31,1,4,2,4,128,full,1000,7057b74bc84954bf1e3b611378a302f3500e100858d568ce307bd11cd0c716e4,1000,447268,2.2357959880876788,190915.679,164891.0,410117.14999999997,435457.58,0.07685772288650206,0.07685772288650206,0.9964020453061699,6437,1651568,189133.044,651,542,0,460,409,0.8891304347826087,2533376,90752,40768,0.3226275968770402,0.6148617830920164,576204,782942,1000,0,5684,1000,0,782942,434015,0,275008,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,31,2,4,2,4,128,full,1000,7057b74bc84954bf1e3b611378a302f3500e100858d568ce307bd11cd0c716e4,1000,447268,2.2357959880876788,190915.679,164891.0,410117.14999999997,435457.58,0.07685772288650206,0.07685772288650206,0.9964020453061699,6437,1651568,189133.044,651,542,0,460,409,0.8891304347826087,2533376,90752,40768,0.3226275968770402,0.6148617830920164,576204,782942,1000,0,5684,1000,0,782942,434015,0,275008,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,43,0,4,2,4,128,full,1000,7b9de4841f4febde5ca28629bec21255bcb3fca3d3f49f86438b019f4b5b5601,1000,485858,2.0582145400507965,206286.132,179846.5,444879.65,474003.64,0.07193871460385545,0.07193871460385545,0.9966903910195983,6432,1803624,204349.132,680,581,0,490,444,0.9061224489795918,3086336,107904,45376,0.3018927340910307,0.5755097168308436,585708,927100,1000,0,5716,1000,0,927100,417912,0,279616,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,43,1,4,2,4,128,full,1000,7b9de4841f4febde5ca28629bec21255bcb3fca3d3f49f86438b019f4b5b5601,1000,485858,2.0582145400507965,206286.132,179846.5,444879.65,474003.64,0.07193871460385545,0.07193871460385545,0.9966903910195983,6432,1803624,204349.132,680,581,0,490,444,0.9061224489795918,3086336,107904,45376,0.3018927340910307,0.5755097168308436,585708,927100,1000,0,5716,1000,0,927100,417912,0,279616,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,43,2,4,2,4,128,full,1000,7b9de4841f4febde5ca28629bec21255bcb3fca3d3f49f86438b019f4b5b5601,1000,485858,2.0582145400507965,206286.132,179846.5,444879.65,474003.64,0.07193871460385545,0.07193871460385545,0.9966903910195983,6432,1803624,204349.132,680,581,0,490,444,0.9061224489795918,3086336,107904,45376,0.3018927340910307,0.5755097168308436,585708,927100,1000,0,5716,1000,0,927100,417912,0,279616,not-applicable,0.0,True,False,True,1000,1000,0,channels
varp.k26.scheduler-model.v1,analytical-model,S3,mixed,19,0,4,4,4,128,full,1000,1984ffe0a1e61004a2a339824b9f04e6d49d81d09dcb776fa506190aa50f48f6,1000,415440,2.4070864625457347,156184.66,118828.5,374576.85,403616.64999999997,0.08195647987675717,0.08195647987675717,0.9961408386289236,6413,1525568,154529.313,649,546,0,446,419,0.9394618834080718,2809856,99840,41600,0.3440881956479877,0.32782591950702866,570792,833624,1000,0,5640,1000,0,833624,165063,0,142948,not-applicable,0.0,True,False,True,1000,1000,0,channels
